Timestamp,Irradiance,Temperature,Theoretical_Power,Event_Type,Actual_Power
2025-01-01 00:00:00,0.0,1.6406125340765692,0.0,0,0.0
2025-01-01 01:00:00,0.0,0.20079677180213285,0.0,0,0.0
2025-01-01 02:00:00,0.0,-2.831418970519866,0.0,0,0.0
2025-01-01 03:00:00,0.0,-0.7886013881941221,0.0,0,0.0
2025-01-01 04:00:00,0.0,0.513058885677546,0.0,0,0.5990742453399024
2025-01-01 05:00:00,0.0,1.6445259231972051,0.0,0,0.5149019670376567
2025-01-01 06:00:00,0.0,1.242856554701668,0.0,0,0.0
2025-01-01 07:00:00,263.2155112181282,4.456629221514175,13.16077556090641,0,11.96337330102843
2025-01-01 08:00:00,228.75564392321132,5.697101545817991,11.437782196160565,0,11.934538577308787
2025-01-01 09:00:00,700.4971086238916,11.266411773351482,35.02485543119458,0,34.65170726513612
2025-01-01 10:00:00,809.0826635383513,12.799833885513376,40.454133176917566,0,40.622025556180596
2025-01-01 11:00:00,982.4183950556701,17.873120406939876,49.12091975278351,0,49.239506427254675
2025-01-01 12:00:00,964.6875477542789,17.508703511703047,48.23437738771395,0,48.192274423598576
2025-01-01 13:00:00,1015.0832261637348,18.955217770332506,50.75416130818674,0,51.254044566300784
2025-01-01 14:00:00,832.3771738367137,16.911000164406783,41.61885869183568,0,40.857701297371705
2025-01-01 15:00:00,696.7060646115142,17.321631088648825,34.83530323057571,3,13.115932925010252
2025-01-01 16:00:00,499.2553375411385,13.867011601720934,24.962766877056925,3,11.266596532075212
2025-01-01 17:00:00,211.8775021534366,10.840844938561,10.593875107671831,3,11.11724107947279
2025-01-01 18:00:00,1.2237032140112575e-13,8.211403187991227,6.118516070056287e-15,3,0.0
2025-01-01 19:00:00,0.0,6.999367979315312,0.0,0,0.05280675670714081
2025-01-01 20:00:00,0.0,8.36482818965641,0.0,0,0.6585565576613536
2025-01-01 21:00:00,0.0,5.517631574908886,0.0,0,0.0
2025-01-01 22:00:00,0.0,3.664594114981874,0.0,0,0.5873551614370528
2025-01-01 23:00:00,0.0,1.9883433929319079,0.0,0,0.3899509624704827
2025-01-02 00:00:00,0.0,1.6184797823880852,0.0,0,0.17552298352978196
2025-01-02 01:00:00,0.0,0.37997252131088655,0.0,0,0.3756683691026869
2025-01-02 02:00:00,0.0,1.115369586906028,0.0,0,0.0
2025-01-02 03:00:00,0.0,-1.118809274812094,0.0,0,0.0
2025-01-02 04:00:00,0.0,0.45781264670530153,0.0,0,0.12893893340477441
2025-01-02 05:00:00,0.0,1.6095224991990527,0.0,0,0.0
2025-01-02 06:00:00,0.0,1.2568041421589127,0.0,0,0.06042211875935158
2025-01-02 07:00:00,214.07956829861408,4.978472626758124,10.703978414930704,0,11.475085861338796
2025-01-02 08:00:00,47.57584024075896,3.7877284096532713,2.3787920120379478,0,1.4869751629601156
2025-01-02 09:00:00,714.503273092083,11.826216377615177,35.725163654604145,0,35.53591406139871
2025-01-02 10:00:00,889.159837736258,15.259260158084889,44.457991886812906,0,44.36808397439337
2025-01-02 11:00:00,747.8707643875986,14.6571337709042,37.39353821937993,0,36.40251546408346
